"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	17843	220227	8102.1
	"Pennsylvania"	"42"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	8497	44967	18896.1
	"Pennsylvania"	"42"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	8449	45008	18772.2
	"Pennsylvania"	"42"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	8749	47108	18572.2
	"Pennsylvania"	"42"	"Male"	"M"	"Not Stated"	"NS"	"1990"	"1990"	13	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Male"	"M"	"Not Stated"	"NS"	"1991"	"1991"	10	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	52	7187	723.5
	"Rhode Island"	"44"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	57	7454	764.7
	"Rhode Island"	"44"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	56	7171	780.9
	"Rhode Island"	"44"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	11	36513	30.1
	"Rhode Island"	"44"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	13	35636	36.5
	"Rhode Island"	"44"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	14	42738	32.8
	"Rhode Island"	"44"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	17	42192	40.3
	"Rhode Island"	"44"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	15	44670	33.6
	"Rhode Island"	"44"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	45	87715	51.3
	"Rhode Island"	"44"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	43	87076	49.4
	"Rhode Island"	"44"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	49	85906	57.0
	"Rhode Island"	"44"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	76	72470	104.9
	"Rhode Island"	"44"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	80	74170	107.9
	"Rhode Island"	"44"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	114	77729	146.7
	"Rhode Island"	"44"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	152	48852	311.1
	"Rhode Island"	"44"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	163	49567	328.8
	"Rhode Island"	"44"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	142	51054	278.1
	"Rhode Island"	"44"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	412	49230	836.9
	"Rhode Island"	"44"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	428	47793	895.5
	"Rhode Island"	"44"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	401	46371	864.8
	"Rhode Island"	"44"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	882	48502	1818.5
	"Rhode Island"	"44"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	930	48906	1901.6
	"Rhode Island"	"44"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	837	48689	1719.1
	"Rhode Island"	"44"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	1537	31538	4873.5
	"Rhode Island"	"44"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	1520	31847	4772.8
	"Rhode Island"	"44"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	1424	32427	4391.4
	"Rhode Island"	"44"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	1635	11497	14221.1
	"Rhode Island"	"44"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	1640	11701	14015.9
	"Rhode Island"	"44"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	1746	12173	14343.2
	"Rhode Island"	"44"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	99	7581	1305.9
	"Rhode Island"	"44"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	66	7741	852.6
	"Rhode Island"	"44"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	62	7563	819.8
	"Rhode Island"	"44"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	11	27751	39.6
	"Rhode Island"	"44"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	13	27743	46.9
	"Rhode Island"	"44"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	14	28607	48.9
	"Rhode Island"	"44"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	10	29813	33.5
	"Rhode Island"	"44"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	13	30932	42.0
	"Rhode Island"	"44"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	28	37358	75.0
	"Rhode Island"	"44"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	21	36618	57.3
	"Rhode Island"	"44"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	22	32511	67.7
	"Rhode Island"	"44"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	55	42984	128.0
	"Rhode Island"	"44"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	56	42867	130.6
	"Rhode Island"	"44"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	45	45105	99.8
	"Rhode Island"	"44"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	138	86783	159.0
	"Rhode Island"	"44"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	137	86282	158.8
	"Rhode Island"	"44"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	116	85064	136.4
	"Rhode Island"	"44"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	162	70826	228.7
	"Rhode Island"	"44"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	186	72768	255.6
	"Rhode Island"	"44"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	196	76167	257.3
	"Rhode Island"	"44"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	251	45529	551.3
	"Rhode Island"	"44"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	242	46241	523.3
	"Rhode Island"	"44"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	227	47738	475.5
	"Rhode Island"	"44"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	667	42509	1569.1
	"Rhode Island"	"44"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	633	41347	1530.9
	"Rhode Island"	"44"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	586	40449	1448.7
	"Rhode Island"	"44"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	1217	36117	3369.6
	"Rhode Island"	"44"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	1289	36418	3539.5
	"Rhode Island"	"44"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	1167	36627	3186.2
	"Rhode Island"	"44"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	1391	16676	8341.3
	"Rhode Island"	"44"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	1294	16938	7639.6
	"Rhode Island"	"44"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	1410	17563	8028.2
	"Rhode Island"	"44"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	687	3894	17642.5
	"Rhode Island"	"44"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	716	3939	18177.2
	"Rhode Island"	"44"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	728	4030	18064.5
	"South Carolina"	"45"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	313	28080	1114.7
	"South Carolina"	"45"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	295	28571	1032.5
	"South Carolina"	"45"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	300	28227	1062.8
	"South Carolina"	"45"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	63	101793	61.9
	"South Carolina"	"45"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	48	101711	47.2
	"South Carolina"	"45"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	44	104085	42.3
	"South Carolina"	"45"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	29	126179	23.0
	"South Carolina"	"45"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	28	125929	22.2
	"South Carolina"	"45"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	30	125834	23.8
	"South Carolina"	"45"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	30	122806	24.4
	"South Carolina"	"45"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	35	123778	28.3
	"South Carolina"	"45"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	27	127176	21.2
	"South Carolina"	"45"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	72	137146	52.5
	"South Carolina"	"45"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	89	136312	65.3
	"South Carolina"	"45"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	78	131321	59.4
	"South Carolina"	"45"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	97	141229	68.7
	"South Carolina"	"45"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	92	139951	65.7
	"South Carolina"	"45"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	80	146357	54.7
	"South Carolina"	"45"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	296	298809	99.1
	"South Carolina"	"45"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	270	298295	90.5
	"South Carolina"	"45"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	263	299847	87.7
	"South Carolina"	"45"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	395	258518	152.8
	"South Carolina"	"45"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	487	266400	182.8
	"South Carolina"	"45"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	505	281702	179.3
	"South Carolina"	"45"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	742	178180	416.4
	"South Carolina"	"45"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	803	181790	441.7
	"South Carolina"	"45"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	795	190521	417.3
	"South Carolina"	"45"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	1610	156565	1028.3
	"South Carolina"	"45"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	1554	157386	987.4
	"South Carolina"	"45"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	1543	159939	964.7
	"South Carolina"	"45"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	3076	137313	2240.1
	"South Carolina"	"45"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	3194	139793	2284.8
	"South Carolina"	"45"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	3079	142721	2157.4
	"South Carolina"	"45"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	3997	75456	5297.1
	"South Carolina"	"45"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	3946	77170	5113.4
	"South Carolina"	"45"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	4110	80112	5130.3
	"South Carolina"	"45"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	3056	21882	13965.8
	"South Carolina"	"45"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	3109	22501	13817.2
	"South Carolina"	"45"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	3219	24425	13179.1
	"South Carolina"	"45"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	420	29250	1435.9
	"South Carolina"	"45"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	388	30039	1291.7
	"South Carolina"	"45"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	349	29345	1189.3
	"South Carolina"	"45"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	83	105916	78.4
	"South Carolina"	"45"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	70	105737	66.2
	"South Carolina"	"45"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	59	108414	54.4
	"South Carolina"	"45"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	42	129761	32.4
	"South Carolina"	"45"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	41	129374	31.7
	"South Carolina"	"45"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	33	129583	25.5
	"South Carolina"	"45"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	50	128307	39.0
	"South Carolina"	"45"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	49	129257	37.9
	"South Carolina"	"45"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	43	132765	32.4
	"South Carolina"	"45"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	184	143199	128.5
	"South Carolina"	"45"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	175	142104	123.1
	"South Carolina"	"45"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	205	136535	150.1
	"South Carolina"	"45"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	245	146465	167.3
	"South Carolina"	"45"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	243	144449	168.2
	"South Carolina"	"45"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	288	150085	191.9
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	657	294561	223.0
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	723	292896	246.8
	"South Carolina"	"45"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	705	295181	238.8
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	943	248074	380.1
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	988	255361	386.9
	"South Carolina"	"45"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	1066	270209	394.5
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	1363	167325	814.6
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	1308	171076	764.6
	"South Carolina"	"45"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	1393	178958	778.4
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	2676	134094	1995.6
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	2544	135140	1882.5
	"South Carolina"	"45"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	2591	138640	1868.9
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	4285	103227	4151.0
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	4292	105192	4080.2
	"South Carolina"	"45"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	4138	107894	3835.2
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	3579	40701	8793.4
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	3632	41895	8669.3
	"South Carolina"	"45"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	3619	44259	8176.9
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	1310	7346	17832.8
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	1308	7498	17444.7
	"South Carolina"	"45"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	1400	7978	17548.3
	"South Dakota"	"46"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	47	5368	875.6
	"South Dakota"	"46"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	37	5394	685.9
	"South Dakota"	"46"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	41	5318	771.0
	"South Dakota"	"46"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	12	21980	54.6
	"South Dakota"	"46"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	10	21541	46.4
	"South Dakota"	"46"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	14	29027	48.2
	"South Dakota"	"46"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	13	25241	51.5
	"South Dakota"	"46"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	21	25025	83.9
	"South Dakota"	"46"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	13	23803	54.6
	"South Dakota"	"46"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	41	55297	74.1
	"South Dakota"	"46"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	28	54356	51.5
	"South Dakota"	"46"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	35	52750	66.4
	"South Dakota"	"46"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	49	45103	108.6
	"South Dakota"	"46"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	45	46555	96.7
	"South Dakota"	"46"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	58	49566	117.0
	"South Dakota"	"46"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	98	31267	313.4
	"South Dakota"	"46"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	97	31506	307.9
	"South Dakota"	"46"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	83	31873	260.4
	"South Dakota"	"46"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	194	31056	624.7
	"South Dakota"	"46"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	207	30858	670.8
	"South Dakota"	"46"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	210	30556	687.3
	"South Dakota"	"46"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	491	29101	1687.2
	"South Dakota"	"46"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	473	29153	1622.5
	"South Dakota"	"46"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	472	29087	1622.7
	"South Dakota"	"46"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	833	20756	4013.3
	"South Dakota"	"46"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	787	20900	3765.6
	"South Dakota"	"46"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	821	21343	3846.7
	"South Dakota"	"46"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	1255	9142	13727.8
	"South Dakota"	"46"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	1236	9295	13297.5
	"South Dakota"	"46"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	1339	9634	13898.7
	"South Dakota"	"46"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	59	5718	1031.8
	"South Dakota"	"46"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	74	5605	1320.2
	"South Dakota"	"46"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	62	5628	1101.6
	"South Dakota"	"46"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	11	23081	47.7
	"South Dakota"	"46"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	17	22585	75.3
	"South Dakota"	"46"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	10	22490	44.5
	"South Dakota"	"46"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	10	30369	32.9
	"South Dakota"	"46"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	10	30023	33.3
	"South Dakota"	"46"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	12	29839	40.2
	"South Dakota"	"46"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	10	28101	35.6
	"South Dakota"	"46"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	12	29540	40.6
	"South Dakota"	"46"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	35	25881	135.2
	"South Dakota"	"46"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	42	25668	163.6
	"South Dakota"	"46"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	36	25828	139.4
	"South Dakota"	"46"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	44	25023	175.8
	"South Dakota"	"46"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	39	24315	160.4
	"South Dakota"	"46"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	51	24749	206.1
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	82	56148	146.0
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	81	54896	147.6
	"South Dakota"	"46"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	79	53802	146.8
	"South Dakota"	"46"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	95	46837	202.8
	"South Dakota"	"46"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	97	48597	199.6
	"South Dakota"	"46"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	99	51659	191.6
	"South Dakota"	"46"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	165	30642	538.5
	"South Dakota"	"46"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	152	30874	492.3
	"South Dakota"	"46"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	155	31508	491.9
	"South Dakota"	"46"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	397	29132	1362.8
	"South Dakota"	"46"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	390	28901	1349.4
	"South Dakota"	"46"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	392	28796	1361.3
	"South Dakota"	"46"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	876	25128	3486.2
	"South Dakota"	"46"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	782	25297	3091.3
	"South Dakota"	"46"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	846	25444	3324.9
	"South Dakota"	"46"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	1008	13420	7511.2
	"South Dakota"	"46"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	995	13551	7342.6
	"South Dakota"	"46"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	1046	13905	7522.5
	"South Dakota"	"46"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	696	3922	17746.0
	"South Dakota"	"46"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	674	3918	17202.7
	"South Dakota"	"46"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	745	3912	19044.0
	"Tennessee"	"47"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	323	35697	904.8
	"Tennessee"	"47"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	340	36324	936.0
	"Tennessee"	"47"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	311	36484	852.4
	"Tennessee"	"47"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	44	130958	33.6
	"Tennessee"	"47"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	61	131175	46.5
	"Tennessee"	"47"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	65	133518	48.7
	"Tennessee"	"47"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	34	165034	20.6
	"Tennessee"	"47"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	35	163795	21.4
	"Tennessee"	"47"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	40	163598	24.5
	"Tennessee"	"47"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	24	163678	14.7
	"Tennessee"	"47"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	34	164944	20.6
	"Tennessee"	"47"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	26	169181	15.4
	"Tennessee"	"47"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	96	181425	52.9
	"Tennessee"	"47"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	101	178842	56.5
	"Tennessee"	"47"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	80	171934	46.5
	"Tennessee"	"47"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	91	187264	48.6
	"Tennessee"	"47"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	103	185150	55.6
	"Tennessee"	"47"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	114	190594	59.8
	"Tennessee"	"47"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	336	417788	80.4
	"Tennessee"	"47"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	344	415288	82.8
	"Tennessee"	"47"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	339	417044	81.3
	"Tennessee"	"47"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	537	368849	145.6
	"Tennessee"	"47"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	580	377924	153.5
	"Tennessee"	"47"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	620	397456	156.0
	"Tennessee"	"47"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	938	265929	352.7
	"Tennessee"	"47"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	1022	269407	379.4
	"Tennessee"	"47"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	1008	277798	362.9
	"Tennessee"	"47"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	2159	232892	927.0
	"Tennessee"	"47"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	2194	232346	944.3
	"Tennessee"	"47"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	2184	233547	935.1
	"Tennessee"	"47"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	4173	201694	2069.0
	"Tennessee"	"47"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	4249	203308	2089.9
	"Tennessee"	"47"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	4239	206311	2054.7
	"Tennessee"	"47"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	6631	127373	5206.0
